partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
3115,-0.8174422927459466,-1.2871428896092962,-0.35585767830579146,0.9935245427576453,-0.3040586850136623,2.373954244891835
3118,-0.4306352391692376,-0.7789255947348109,-0.04447435971301362,0.2708239159578333,-0.8525607273587801,1.4922170293201176
3133,-0.047151682273608206,-0.5446495797404524,0.4117476849444616,-0.001810411773508551,-1.0772889431050137,1.2060582075719288
3138,1.4346992305650184,0.8079537396029477,2.0971156708146346,0.485093320333583,-0.9905446654377053,2.1424640222089963
3143,-0.9869309948179963,-1.4284569309298547,-0.5653481313732539,-0.21408998684151812,-1.3713654592333182,1.0695493425008096
3156,-1.1743393043671257,-1.778833798477431,-0.5764774699776141,-1.367728327200254,-2.5482469193136,-0.15387263377904667
3187,-0.45355906222129894,-1.0191333869907169,0.276408381664636,-0.07756359904650342,-1.2265317197298853,1.1175413766266817
3188,0.6342727453803492,0.12828903211376716,1.1484234686061865,-1.1963574715660692,-2.387675890711208,-0.004234238080618789
3189,0.5843402244713289,0.08721035760383383,1.085960158159535,0.4315775161695533,-0.8196834817599862,1.8066089664657787
3193,1.0547072125846069,0.5403282404585131,1.5708454518967392,-0.9405922755080627,-2.147375858595992,0.29413334404289015
3201,-0.9883267306796366,-1.4941598087926946,-0.5360539177259894,1.617876058756314,0.32705935725741014,3.0124925456284766
3202,0.22317994440609312,-0.4962885397139083,0.7959925074692313,-0.3776844392478331,-1.5001474860382578,0.7989047361146024
3203,-1.1068023642934368,-1.6633512105946056,-0.5617085827663305,-1.405179609769247,-2.5767437026787023,-0.19141229864456447
3205,-0.7000479416705029,-1.1998288357405047,-0.19485170016537762,-0.6971487572381497,-1.8049317611631515,0.48922531859641677
3207,1.4081648207302166,0.8721199773962841,2.003659097264819,-1.477718495952434,-2.8498106231364306,-0.17238691622939295
3209,0.45111456496740765,-0.2117892394889254,0.9800430903429499,-1.1307597245301864,-2.2815070173823346,0.04920548531165029
3210,0.49483906464794475,0.1281647939539148,0.8687594268955484,0.7614607022391819,-0.5848392128740798,2.2560770772931167
3212,-0.6861126887219724,-1.180011712596094,-0.1091849937283938,0.7293113304520129,-0.45161521485872813,2.0340638360985057
3218,1.2687782238501144,0.8296752285622855,1.7303622753701133,-1.3558425810687464,-2.6736604652507823,-0.029575152496562385
3224,1.4890237123962629,0.7699230087968022,2.3215149301010816,0.24080518262197007,-1.1715123217727956,1.8439349859320928
3225,-1.0705138418404707,-1.536908205772589,-0.6427539556726033,1.0407380085031535,-0.24748382708961494,2.4354344352233857
3229,0.055836937666787934,-0.4026808863067372,0.4662885358932041,0.7867851888833635,-0.4391439868775254,2.1203630982184856
3271,0.5565879731922008,0.04442973092656931,1.0554025333249188,0.10164610910600043,-1.1104436273351683,1.459087471445783
3698,-1.745119046353171,-2.3075720208996344,-1.1740208260979337,0.02410757853123302,-1.2266369435277802,1.4313250968499314
3699,-1.6072073413371673,-2.18134055815454,-1.0262266411272871,-0.9472527401785469,-2.15922356388405,0.34089731638303467
3743,-0.9333508175020738,-1.403015255654524,-0.47791748956871166,0.5240491016943811,-0.7288973751849543,1.8704638086649836
4070,-0.9843242023206953,-1.4941875039809958,-0.523198454426685,1.6153467970898094,0.2568150028876428,3.034839577257499
4094,1.5295948146216858,0.9816807561240535,2.140579596414257,-0.09411644939174585,-1.3903934255417574,1.307294852729777
4363,-1.7263711861248223,-2.211922437130064,-1.2541090766760299,-1.0796341978508237,-2.3384966100386744,0.23264106922802863
4364,0.3876105747208461,-0.19622204410927283,0.9292596407265578,-0.10121952872127335,-1.2710968413980523,1.1721495264608084
4512,-1.6232202268634628,-2.2590956050195388,-0.9803952923684174,-0.7979244908919495,-1.993720620469489,0.48462935367629767
4629,1.1319573702567536,0.6214371501537109,1.64579796474134,-0.17083010122537845,-1.440903033313425,1.2952974562737973
4630,0.004391762548397248,-0.4574922460987883,0.4244784732152482,0.0013710776715544566,-1.0967310157901182,1.1963826929117816
4631,0.8163989401257183,0.2650228511916221,1.3337829602279097,-0.5734782339564167,-1.822293713461344,0.7442000633364871
4713,0.8520331178016332,0.28719906474165663,1.3962770083028513,-1.2100213329147516,-2.3862139838029774,0.017177225110250424
4714,-1.4208592059340357,-2.0249966475111703,-0.8091088433477874,-0.9978680729656713,-2.1944239866763944,0.27883230214225996
4795,0.08927560037278784,-0.3007963855362644,0.4501518832353231,0.14676348867183486,-1.009570982437401,1.388861283108809
4796,0.36730988550558924,-0.18684688930510254,0.8430453153289854,0.8806086755450189,-0.38953074148313277,2.28983752423045
4865,0.6072883801445137,0.166818363440786,1.0481451504502655,-0.9323057413097324,-2.066231610928569,0.2830651654760765
4866,0.16349329070306828,-0.66103391113657,0.8445231570427413,0.59598255047699,-0.6047868066502133,1.9541129134226662
4867,0.19843841182849448,-0.6545560043215589,0.8902068353973922,-1.165685510523525,-2.2809735974318763,-0.04569338704919197
4869,1.0109412397396111,0.5374561177660899,1.45441629403052,-0.3452803953712637,-1.5833482546017519,1.0846734234282212
4871,-1.2738760206350923,-1.8834206205859418,-0.6700082579312014,0.41298239187762575,-0.8510232486784907,1.7789236070963639
4872,0.5071021738554158,0.07823854122963556,0.9510339945864749,0.5143462179529803,-0.7507940699683138,1.9055251653728116
4873,1.3266594360416852,0.7159633051246806,1.9703434967943803,-0.4012811111857689,-1.7114668094946803,1.0813169419581943
4883,1.1442904362449215,0.5006826708758955,1.765211334314733,-0.6259402739013362,-1.8709288343459418,0.7255303288431333
5452,-0.4258332670546843,-0.8989460146801456,0.110558850641488,-0.20570379446733528,-1.3395666554619352,1.014372870959136
5454,0.17470935422720238,-0.30031960898045074,0.5869149360193914,0.7188733484829841,-0.5210412564905234,2.092461822385117
5455,0.26878078403498273,-0.4862351081725048,0.9237449304979775,-0.9175090086204349,-2.0246592635336227,0.22238138349058806
5456,0.490772507322581,-0.2221884977337216,1.0649607064673288,-0.627531462466054,-1.7647726415990346,0.6041268179716632
5458,0.7082092179346192,0.25167932591747483,1.1464096053100108,0.486730318734916,-0.7822534166786169,1.9191511238721304
5549,0.39621051292214116,-0.10986973502156373,0.8809393944634377,1.0931264143695376,-0.22755160441538194,2.4780747420410174
5623,-1.284402071351646,-1.845770718963652,-0.7255215059828292,0.23350420354003998,-1.0747136004713063,1.681031066125442
5649,1.574444924343318,0.754309435074789,2.590877330866716,-0.28988078706663123,-1.6439086035907369,1.2386687468416637
5650,-0.8485957639860382,-1.391859302858082,-0.3557840830259037,0.6521223054987917,-0.6194609462847133,2.0440859404339626
5657,-0.10316982804398941,-1.0489111946756917,0.7977784817782976,-0.2235943410868344,-1.3595606621386667,1.0490105024671241
5662,-0.013011803144066268,-0.44461533888911836,0.3856718642737397,0.24529351592886192,-0.8873440970558506,1.4781644625108088
5668,-1.087630721898793,-1.556578743790728,-0.6437354231422406,0.01607616474620354,-1.1872479718721727,1.3344886861718666
5779,-0.08212278752151736,-0.918781824221724,0.751541269182076,-0.4329836335913382,-1.5485988924797478,0.784423203151523
5850,-0.5148551417404562,-0.9353007106193031,-0.06135791519985737,0.6465553623434931,-0.5016330257813336,1.955059678467925
5854,1.3534869815994983,0.785005024241401,1.938416789257343,-0.5957830491858871,-1.9151765334471336,0.8369486948013096
5855,1.3222510513618997,0.8219926423985705,1.8641813385423398,-1.601617833546988,-2.9181880616959837,-0.2480074356812208
5856,-0.5989619638424473,-1.1270308810453267,0.07900404796306856,0.09117643373280387,-1.0526702668019885,1.292212585007413
5857,-0.055849285696524434,-0.5636818734639509,0.39395972618167624,0.7673734330119741,-0.3996797937353542,2.0226825760443012
5858,-1.4599323141449023,-1.9817672406940252,-0.9420668353108382,-1.3698084679248304,-2.6388894254185,-0.09719627173499765
5859,1.0752562351046944,0.4764757974858209,1.6475429482144015,-0.7313349975867844,-1.9650462547475194,0.5980383436074064
5860,-0.06930136210565083,-0.4901348269831929,0.32054071845701054,0.4288895762173609,-0.7986990072384178,1.735178769755007
5861,-0.05996712519190649,-0.5703079389933976,0.40768708816325366,0.7580838906481642,-0.41165299403929806,2.0508464544601765
5862,1.5373325641982025,0.9899672720619838,2.1477213223597382,-1.2213967763688667,-2.5308277428134045,0.11015880309841256
5863,1.0755911319605984,0.5208824884047689,1.6214804687868916,-1.2342178436778175,-2.466280446018021,0.02099181999377951
5873,-1.0850114149088785,-1.674222316051931,-0.5278511138810095,-0.4131818193803487,-1.6355248109866014,0.8425893360351802
5933,-1.0306703533549548,-1.5410268747937454,-0.5210940110267808,-0.18490308514196355,-1.3998432820770021,1.1323265570743273
5934,-1.2830200178396718,-1.8606461022085485,-0.7000029986631713,-0.3103344798173745,-1.4956599572645235,1.038426622404238
5939,0.6789846670932944,0.27731686830454094,1.0784700443188588,0.6720547718304337,-0.6647667636249116,2.114993669353216
5940,0.6351635441866577,0.0904427175373461,1.1820407135033473,0.052340782237924786,-1.173073833994142,1.4245107954639156
